"report_name","document_comment_1","document_comment_2","document_expert_requested_by_at_least_one_annotator","row_expert_requested_by_at_least_one_annotator_or_disagreement","ID","page_used","llm_year","llm_scope","llm_value","value_correct_1","value_correct_2","corrected_value_1","corrected_value_2","llm_unit","unit_correct_1","unit_correct_2","corrected_unit_1","corrected_unit_2","corrected_page_1","corrected_page_2","comment_1","comment_2"
"huhtamaki_2019_report.pdf",NA,NA,"No","No","7","44",2019,"1",219000,"Yes","Yes",NA,NA,"metric tons CO₂ eqv","Yes","Yes",NA,NA,NA,NA,NA,NA
"huhtamaki_2019_report.pdf",NA,NA,"No","No","8",NA,2020,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"huhtamaki_2019_report.pdf",NA,NA,"No","No","9",NA,2021,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","182",NA,2013,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","183",NA,2014,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","184",NA,2015,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","185",NA,2016,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","186",NA,2017,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","187",NA,2018,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","188",NA,2019,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","189",NA,2020,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","190","17",2021,"1",296,"No","No",NA,NA,"Metric tonnes of CO2 equivalent","No","No",NA,NA,NA,NA,"Number in report and extracted by LLM only for U.S. sites","""Scope 1 and Scope 2 emissions for our U.S. sites in 2021"" --> that means everything is incorrect, right?"
"ichor holdings_2021_report.pdf",NA,NA,"No","No","191",NA,2022,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","192",NA,2013,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","193",NA,2014,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","194",NA,2015,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","195",NA,2016,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","196",NA,2017,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","197",NA,2018,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","198",NA,2019,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","199",NA,2020,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","200",NA,2021,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","201",NA,2022,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","202",NA,2013,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","203",NA,2014,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","204",NA,2015,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","205",NA,2016,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","206",NA,2017,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","207",NA,2018,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","208",NA,2019,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","209",NA,2020,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","210",NA,2021,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","211",NA,2022,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","212",NA,2013,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","213",NA,2014,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","214",NA,2015,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","215",NA,2016,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","216",NA,2017,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","217",NA,2018,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","218",NA,2019,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","219",NA,2020,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","220",NA,2021,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ichor holdings_2021_report.pdf",NA,NA,"No","No","221",NA,2022,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","850",NA,2013,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","851",NA,2014,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","852",NA,2015,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","853",NA,2016,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","854",NA,2017,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","855",NA,2018,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","856",NA,2019,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","857",NA,2020,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","858",NA,2021,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","859",NA,2022,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","860",NA,2013,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","861",NA,2014,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","862",NA,2015,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","863",NA,2016,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","864",NA,2017,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","865",NA,2018,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","866",NA,2019,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","867",NA,2020,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","868",NA,2021,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","869",NA,2022,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","870",NA,2013,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","871",NA,2014,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","872",NA,2015,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","873",NA,2016,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","874",NA,2017,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","875",NA,2018,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","876",NA,2019,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","877",NA,2020,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","878",NA,2021,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","879",NA,2022,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","880",NA,2013,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","881",NA,2014,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","882",NA,2015,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","883",NA,2016,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","884",NA,2017,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","885",NA,2018,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","886",NA,2019,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","887",NA,2020,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","888",NA,2021,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"idorsia_2021_report.pdf",NA,NA,"No","No","889",NA,2022,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","930",NA,2013,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","931",NA,2014,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","932",NA,2015,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","933",NA,2016,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","934",NA,2017,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","935",NA,2018,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","936",NA,2019,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","937",NA,2020,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","938",NA,2021,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","939",NA,2022,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","940",NA,2013,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","941",NA,2014,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","942",NA,2015,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","943",NA,2016,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","944",NA,2017,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","945",NA,2018,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","946",NA,2019,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","947",NA,2020,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","948",NA,2021,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","949",NA,2022,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","950",NA,2013,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","951",NA,2014,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","952",NA,2015,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","953",NA,2016,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","954",NA,2017,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","955",NA,2018,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","956",NA,2019,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","957",NA,2020,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","958",NA,2021,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","959",NA,2022,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","960",NA,2013,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","961",NA,2014,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","962",NA,2015,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","963",NA,2016,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","964",NA,2017,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","965",NA,2018,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","966",NA,2019,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","967",NA,2020,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","968",NA,2021,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifast corporation_2021_report.pdf","No emissions mentioned in report",NA,"No","No","969",NA,2022,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1410",NA,2013,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1411",NA,2014,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1412",NA,2015,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1413",NA,2016,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1414",NA,2017,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1415",NA,2018,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1416",NA,2019,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1417",NA,2020,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1418",NA,2021,"1",NA,"No","No",NA,9752,NA,"No","No",NA,"tCO2e",NA,"120",NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1419",NA,2022,"1",NA,"No","No",NA,17002,NA,"No","No",NA,"tCO2e",NA,"120",NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1420",NA,2013,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1421",NA,2014,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1422",NA,2015,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1423",NA,2016,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1424",NA,2017,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1425",NA,2018,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1426",NA,2019,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1427",NA,2020,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1428",NA,2021,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1429",NA,2022,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1430",NA,2013,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1431",NA,2014,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1432",NA,2015,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1433",NA,2016,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1434",NA,2017,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1435",NA,2018,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1436",NA,2019,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inchcape plc_2022_report.pdf",NA,"What are ""fugitive"" Scope 1 emissions (p. 120), and do they mean anything in this task?","Yes","No","1437",NA,2020,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
