"Report Name","Document comment Annotator 1","Document comment Annotator 2","Expert document comment.g1","Expert document comment.g2","Document-level expert adjudication requested by at least 1 annotator","ID","Page used","LLM Year","LLM Scope","LLM Value","LLM Unit","Value Ann 1","Value Ann 2","Value: Who is right?.g1","Value corrected (fill in if necessary).g1","Value Reasoning (select if necessary, if multiple apply choose first).g1","Value: Who is right?.g2","Value corrected (fill in if necessary).g2","Value Reasoning (select if necessary, if multiple apply choose first).g2","Unit Ann 1","Unit Ann 2","Unit: Who is right?.g1","Unit corrected (fill in if necessary).g1","Unit reasoning  (select if necessary, if multiple apply choose first).g1","Unit: Who is right?.g2","Unit corrected (fill in if necessary).g2","Unit reasoning  (select if necessary, if multiple apply choose first).g2","Corrected page Ann 1","Corrected page Ann 2","Page corrected (fill in if necessary).g1","Page corrected (fill in if necessary).g2","Comment Ann1","Comment Ann2","Expert comment.g1","Expert comment.g2","Unclear record (Yes/No).g1","Unclear record (Yes/No).g2","row_disagreement_value_unit_page_or_unclear","agreement_value","agreement_unit","agreement_page","agreement_value_unit","agreement_value_unit_page"
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","973",NA,2016,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","974",NA,2017,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","975",NA,2018,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","976",NA,2019,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","977","31",2020,"1",3,"thousand t-CO2",3,3,NA,NA,NA,"Ann1",NA,NA,"thousand t-CO2","thousand t-CO2","Ann1",NA,NA,"Ann1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","978","31",2021,"1",3.1,"thousand t-CO2",3.1,3.1,NA,NA,NA,"Ann1",NA,NA,"thousand t-CO2","thousand t-CO2","Ann1",NA,NA,"Ann1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","979",NA,2022,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","980",NA,2013,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","981",NA,2014,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","982",NA,2015,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","983",NA,2016,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","984",NA,2017,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","985",NA,2018,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","986",NA,2019,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","987","31",2020,"2mb",48.8,"thousand t-CO2",NA,NA,NA,NA,NA,"Ann1",NA,NA,NA,NA,"Ann1",NA,NA,"Ann1",NA,NA,NA,NA,NA,NA,"mb or lb not specified and wrongly put into MB","Should be sorted as location-based",NA,NA,"No","No",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","988","31",2021,"2mb",45.5,"thousand t-CO2",NA,NA,NA,NA,NA,"Ann1",NA,NA,NA,NA,"Ann1",NA,NA,"Ann1",NA,NA,NA,NA,NA,NA,NA,"Should be sorted as location-based",NA,NA,"No","No",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","989",NA,2022,"2mb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","990",NA,2013,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","991",NA,2014,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","992",NA,2015,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","993",NA,2016,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","994",NA,2017,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","995",NA,2018,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","996",NA,2019,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","997",NA,2020,"2lb",NA,NA,48.8,48.8,NA,NA,NA,"Ann1",NA,NA,"thousand t-CO 2","thousand t-CO2","Ann1",NA,NA,"Ann1",NA,NA,"31","31.0",NA,NA,NA,NA,NA,NA,"No","No",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","998",NA,2021,"2lb",NA,NA,45.5,45.5,NA,NA,NA,"Ann1",NA,NA,"thousand t-CO 2","thousand t-CO2","Ann1",NA,NA,"Ann1",NA,NA,"31","31.0",NA,NA,NA,NA,NA,NA,"No","No",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","999",NA,2022,"2lb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","1000",NA,2013,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","1001",NA,2014,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","1002",NA,2015,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","1003",NA,2016,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","1004",NA,2017,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","1005",NA,2018,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"toshiba tec corp_2022_report.pdf","It is the report for Toshiba Tec and they report for Toshiba Tec. Therefore I set the emission values to correct. Pls correct it if this is not the whole company",NA,"There is confusion about corp vs group - but this does not affect the llm extraction in our perspective. It might be helpful to understand which standards for market based exist - if they are mentioned the LLM could deduce from that","since report name is toshiba tec, we can consider the values as correct. However, they should not be attributed to Toshiba group, which is larger","Yes","1006",NA,2019,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
